,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
15,Adam Ruzicka,C,SAR/SBY,18.849,128.0,71.0,50.0,29.0,121.0,150.0,492.0,14.46,0.555,0.39,0.225,0.945,1.17,3.845,31.635,0.495,19.0,69.0,27.7,11.0,80.0,13.875,41.0,343.0,11.98,1339.0,2286.0,58.57
16,Arthur Kaliyev,RW,HAM,16.722,135.0,82.0,32.0,36.0,114.0,150.0,527.0,15.46,0.61,0.24,0.265,0.845,1.115,3.91,36.31,0.54,19.0,70.0,26.73,18.0,100.0,17.155,45.0,357.0,11.785,2.0,11.0,14.285
17,Owen Tippett,RW,MISS/SAG,19.079,105.0,69.0,48.0,32.0,117.0,149.0,541.0,12.75,0.66,0.46,0.3,1.12,1.42,5.16,32.02,0.61,11.0,57.0,19.505,18.0,75.0,23.96,40.0,409.0,9.775,58.0,123.0,38.64
18,Matthew Strome,LW,HAM,19.191,133.0,65.0,48.0,34.0,113.0,147.0,388.0,16.895,0.49,0.36,0.255,0.85,1.105,2.92,30.625,0.46,31.0,102.0,30.095,10.0,65.0,15.42,24.0,221.0,11.135,278.0,589.0,48.61
19,Kyle Maksimovich,LW,ER/OTT,20.019,132.0,66.0,47.0,34.0,113.0,147.0,382.0,17.3,0.5,0.355,0.255,0.86,1.115,2.895,23.055,0.35,8.0,45.0,18.215,24.0,74.0,32.53,34.0,263.0,12.905,108.0,277.0,38.55
20,Anthony Salinitri,LW,SAR/OSH,20.032,135.0,75.0,39.0,32.0,114.0,146.0,459.0,16.035,0.555,0.285,0.24,0.845,1.08,3.395,31.045,0.46,21.0,75.0,28.1,19.0,92.0,19.94,35.0,292.0,11.42,391.0,770.0,50.68
21,Evan Bouchard,D,LDN,18.406,112.0,41.0,59.0,41.0,100.0,141.0,498.0,8.19,0.365,0.525,0.355,0.895,1.25,4.45,18.175,0.32,4.0,19.0,19.875,3.0,16.0,11.54,34.0,463.0,7.41,0.0,0.0,0.0
22,Nate Schnarr,C/RW,GUE,19.054,122.0,50.0,53.0,37.0,103.0,140.0,336.0,14.405,0.4,0.42,0.295,0.825,1.115,2.74,22.425,0.365,14.0,64.0,21.845,13.0,52.0,25.3,23.0,220.0,9.925,694.0,1314.0,52.835
23,Ryan Merkley,D,GUE/PBO,17.587,126.0,27.0,68.0,43.0,95.0,138.0,283.0,9.55,0.215,0.54,0.345,0.755,1.095,2.25,10.925,0.175,0.0,11.0,0.0,2.0,19.0,8.335,25.0,253.0,9.855,1.0,1.0,50.0
24,Austen Keating,C,OTT,19.027,132.0,46.0,53.0,39.0,99.0,138.0,335.0,13.835,0.345,0.4,0.295,0.75,1.045,2.54,25.03,0.38,15.0,75.0,20.38,14.0,70.0,20.265,17.0,190.0,8.97,392.0,791.0,49.995
25,Allan McShane,C/LW,OSH,18.086,129.0,54.0,55.0,25.0,109.0,134.0,360.0,14.78,0.425,0.425,0.19,0.85,1.04,2.805,21.83,0.34,13.0,43.0,29.89,15.0,67.0,21.25,26.0,250.0,10.345,904.0,1614.0,56.03
26,Mac Hollowell,D,SSM,19.47,127.0,36.0,52.0,45.0,88.0,133.0,359.0,10.02,0.285,0.41,0.355,0.695,1.045,2.815,13.96,0.22,3.0,21.0,14.29,3.0,23.0,14.215,30.0,315.0,9.485,2.0,3.0,75.0
27,Serron Noel,RW,OSH,17.603,130.0,62.0,43.0,28.0,105.0,133.0,281.0,22.995,0.475,0.33,0.215,0.805,1.015,2.14,23.69,0.36,30.0,90.0,33.33,17.0,64.0,29.69,15.0,127.0,9.92,15.0,50.0,30.0
28,Ryan McLeod,C,MISS/SAG,18.485,131.0,45.0,49.0,38.0,94.0,132.0,313.0,14.3,0.34,0.375,0.29,0.72,1.005,2.39,17.325,0.26,5.0,28.0,17.71,8.0,52.0,15.405,32.0,233.0,13.655,1398.0,2661.0,52.49
29,Hugo Leufvenius,LW,SAR,18.975,134.0,56.0,48.0,23.0,104.0,127.0,383.0,14.62,0.42,0.36,0.17,0.78,0.95,2.87,20.55,0.31,12.0,39.0,32.745,9.0,73.0,9.575,35.0,271.0,13.105,23.0,62.0,34.345
30,Barrett Hayton,C,SSM,17.768,102.0,47.0,46.0,33.0,93.0,126.0,306.0,15.43,0.5,0.48,0.345,0.98,1.32,3.15,18.74,0.38,7.0,40.0,16.92,8.0,53.0,15.54,32.0,213.0,14.975,822.0,1567.0,52.695
31,Matthew Struthers,C,OS/NB,18.222,123.0,54.0,40.0,32.0,94.0,126.0,361.0,14.88,0.44,0.33,0.26,0.765,1.03,2.935,22.19,0.36,11.0,63.0,17.575,16.0,59.0,27.36,27.0,239.0,11.24,999.0,2231.0,44.925
32,Greg Meireles,RW,KIT,19.205,123.0,49.0,38.0,39.0,87.0,126.0,362.0,12.98,0.385,0.29,0.305,0.675,0.98,2.855,21.955,0.35,11.0,57.0,20.4,14.0,79.0,16.735,24.0,226.0,10.155,906.0,1757.0,50.68
33,Aidan Dudas,C,OS,17.752,136.0,57.0,37.0,32.0,94.0,126.0,427.0,13.325,0.42,0.27,0.235,0.69,0.93,3.14,25.485,0.375,13.0,52.0,24.7,12.0,72.0,16.665,32.0,303.0,10.595,923.0,1886.0,48.935
34,Alan Lyszczarczyk,C/LW,OS/MISS,20.075,123.0,60.0,39.0,24.0,99.0,123.0,474.0,12.59,0.485,0.31,0.195,0.795,0.985,3.815,26.56,0.425,18.0,68.0,28.665,11.0,77.0,15.175,31.0,329.0,9.265,26.0,58.0,44.975
35,Ty Dellandrea,C,FLNT,17.652,127.0,49.0,51.0,22.0,100.0,122.0,434.0,11.28,0.385,0.41,0.175,0.79,0.965,3.41,25.525,0.4,14.0,59.0,23.61,10.0,67.0,15.01,25.0,308.0,8.135,1556.0,2882.0,54.085
36,Brett Neumann,C,KGN/OSH,19.082,136.0,63.0,33.0,26.0,96.0,122.0,491.0,12.37,0.46,0.24,0.19,0.71,0.9,3.61,25.39,0.375,19.0,58.0,31.6,15.0,96.0,15.81,29.0,337.0,8.215,1127.0,2039.0,55.27
37,Riley Damiani,C,KIT,17.99,122.0,49.0,49.0,24.0,98.0,122.0,380.0,12.735,0.41,0.415,0.2,0.82,1.025,3.14,22.25,0.365,14.0,59.0,23.62,15.0,63.0,23.69,20.0,258.0,7.68,736.0,1629.0,45.13
38,Liam Hawel,C,GUE,18.912,128.0,51.0,38.0,31.0,89.0,120.0,271.0,17.865,0.395,0.295,0.24,0.69,0.93,2.105,15.86,0.245,16.0,53.0,35.175,8.0,36.0,21.67,27.0,182.0,13.845,696.0,1315.0,52.49
39,Ryan Suzuki,C,BAR,16.801,129.0,39.0,49.0,31.0,88.0,119.0,237.0,16.46,0.3,0.38,0.24,0.68,0.92,1.835,14.26,0.22,7.0,32.0,24.165,7.0,48.0,15.355,25.0,157.0,14.795,570.0,1240.0,46.205
40,Albert Michnac,C/LW,MISS/SAG,19.41,127.0,41.0,38.0,37.0,79.0,116.0,322.0,12.735,0.325,0.295,0.3,0.625,0.92,2.555,18.865,0.3,14.0,38.0,38.145,11.0,50.0,26.105,16.0,234.0,6.815,78.0,137.0,55.22
41,Aaron Luchuk,C,WSR/BAR,20.447,68.0,50.0,36.0,29.0,86.0,115.0,281.0,17.79,0.74,0.53,0.43,1.26,1.69,4.13,39.39,0.58,18.0,60.0,30.0,11.0,42.0,26.19,21.0,179.0,11.73,939.0,1676.0,56.03
42,Cole Coskey,RW,SAG,18.792,120.0,58.0,34.0,21.0,92.0,113.0,310.0,18.925,0.5,0.295,0.18,0.79,0.975,2.605,17.89,0.305,13.0,46.0,29.05,9.0,44.0,21.665,36.0,220.0,16.66,307.0,680.0,45.305
43,Keeghan Howdeshell,LW,SSM,20.056,128.0,62.0,33.0,18.0,95.0,113.0,374.0,15.67,0.475,0.255,0.14,0.73,0.87,2.885,23.635,0.365,16.0,72.0,23.25,16.0,65.0,23.335,30.0,237.0,11.395,108.0,271.0,39.96
44,Cole Carter,RW,MISS/KIT,19.695,127.0,59.0,36.0,17.0,95.0,112.0,415.0,14.11,0.465,0.285,0.135,0.76,0.89,3.29,26.9,0.43,22.0,72.0,30.765,9.0,76.0,12.51,28.0,267.0,10.19,77.0,162.0,47.05
45,Maksim Sushko,RW/LW,OS,19.096,122.0,50.0,38.0,23.0,88.0,111.0,301.0,16.815,0.415,0.31,0.19,0.72,0.91,2.465,19.63,0.325,13.0,42.0,31.135,17.0,57.0,28.97,20.0,202.0,10.3,14.0,38.0,34.645
46,Nathan Dunkley,LW,LDN/KGN,18.03,127.0,44.0,36.0,30.0,80.0,110.0,253.0,17.585,0.345,0.285,0.24,0.63,0.87,1.98,19.185,0.3,15.0,58.0,26.445,12.0,60.0,20.815,17.0,135.0,12.6,529.0,946.0,55.965
47,Ryan McGregor,C,SAR,19.129,111.0,38.0,42.0,29.0,80.0,109.0,277.0,13.495,0.335,0.365,0.25,0.7,0.95,2.455,17.49,0.315,7.0,38.0,18.61,10.0,65.0,15.235,21.0,174.0,10.26,1249.0,2344.0,52.87
48,Jordan Kyrou,RW,SAR,19.365,56.0,39.0,40.0,30.0,79.0,109.0,166.0,23.49,0.7,0.71,0.54,1.41,1.95,2.96,27.1,0.48,9.0,34.0,26.47,6.0,26.0,23.08,24.0,106.0,22.64,29.0,59.0,49.15
49,Liam Foudy,C,LDN,18.112,127.0,60.0,23.0,25.0,83.0,108.0,327.0,18.265,0.475,0.18,0.2,0.655,0.86,2.59,21.145,0.335,16.0,74.0,20.905,17.0,64.0,25.415,27.0,189.0,14.77,251.0,503.0,49.965
50,Matt Brassard,D,OSH/NIAG,19.604,132.0,27.0,37.0,43.0,64.0,107.0,467.0,5.88,0.205,0.28,0.325,0.485,0.81,3.54,13.845,0.21,2.0,7.0,29.165,2.0,8.0,26.665,23.0,452.0,5.195,0.0,3.0,0.0
51,Rickard Hugg,C,KIT,19.159,128.0,39.0,28.0,39.0,67.0,106.0,284.0,11.93,0.31,0.22,0.305,0.53,0.835,2.24,15.525,0.245,4.0,37.0,7.69,16.0,73.0,20.45,19.0,174.0,9.12,514.0,1045.0,49.135
52,Ivan Lodnia,RW,ER/NIAG,18.542,103.0,39.0,42.0,24.0,81.0,105.0,398.0,9.765,0.38,0.405,0.24,0.795,1.035,3.96,25.655,0.5,12.0,62.0,18.215,11.0,82.0,13.415,16.0,254.0,6.315,370.0,932.0,40.545
53,Jason Willms,C,BAR,19.101,136.0,47.0,46.0,11.0,93.0,104.0,389.0,12.055,0.345,0.34,0.08,0.68,0.765,2.86,26.87,0.395,10.0,78.0,12.895,9.0,64.0,14.025,28.0,247.0,11.25,1450.0,2646.0,54.545
54,Cole Purboo,RW,WSR,18.745,136.0,50.0,36.0,18.0,86.0,104.0,380.0,13.075,0.37,0.265,0.135,0.63,0.765,2.795,26.08,0.385,18.0,94.0,19.03,12.0,65.0,18.465,20.0,221.0,8.96,5.0,21.0,24.04
55,Blade Jenkins,LW,SAG,17.595,135.0,43.0,41.0,18.0,84.0,102.0,286.0,15.02,0.315,0.305,0.13,0.62,0.76,2.12,17.715,0.26,7.0,57.0,12.315,12.0,51.0,23.69,24.0,178.0,13.56,348.0,698.0,50.24
56,Luke Burghardt,LW,NB,19.846,107.0,37.0,36.0,28.0,73.0,101.0,264.0,13.405,0.32,0.325,0.26,0.645,0.905,2.35,16.17,0.285,8.0,45.0,18.335,13.0,63.0,21.295,16.0,156.0,9.635,409.0,814.0,50.375
57,Curtis Douglas,C,WSR/BAR,18.028,132.0,49.0,33.0,17.0,82.0,99.0,370.0,13.28,0.37,0.25,0.13,0.62,0.75,2.8,23.205,0.355,14.0,78.0,18.915,13.0,74.0,18.555,22.0,218.0,9.875,314.0,630.0,50.795
58,Semyon Der-Arguchintsev,C,PBO,17.5,130.0,18.0,39.0,40.0,57.0,97.0,201.0,8.91,0.14,0.3,0.31,0.435,0.745,1.55,9.495,0.145,2.0,16.0,12.7,3.0,31.0,9.79,13.0,154.0,8.33,905.0,1818.0,49.735
59,Franco Sproviero,C,SAR,19.613,128.0,32.0,42.0,23.0,74.0,97.0,293.0,10.525,0.25,0.33,0.18,0.575,0.76,2.29,17.825,0.28,5.0,50.0,10.0,11.0,69.0,15.92,16.0,174.0,7.89,682.0,1340.0,50.97
60,Dmitry Sokolov,RW,BAR/SBY,19.423,64.0,50.0,25.0,21.0,75.0,96.0,268.0,18.66,0.78,0.39,0.33,1.17,1.5,4.19,44.71,0.7,9.0,22.0,40.91,15.0,48.0,31.25,26.0,198.0,13.13,4.0,10.0,40.0
61,Brad Chenier,LW,NB,19.153,127.0,47.0,33.0,16.0,80.0,96.0,329.0,14.19,0.375,0.265,0.125,0.64,0.77,2.62,18.73,0.3,15.0,52.0,29.49,14.0,52.0,27.955,18.0,225.0,7.78,31.0,83.0,38.28
62,Gera Poddubnyi,C,ER,18.77,133.0,47.0,29.0,20.0,76.0,96.0,385.0,12.07,0.355,0.215,0.15,0.57,0.715,2.885,20.335,0.305,11.0,56.0,19.675,8.0,56.0,14.095,28.0,273.0,10.055,544.0,1125.0,48.095
63,Domenico Commisso,C,OSH/GUE,20.07,124.0,33.0,31.0,32.0,64.0,96.0,265.0,12.095,0.265,0.25,0.26,0.515,0.77,2.135,16.515,0.265,9.0,38.0,23.685,10.0,48.0,21.44,14.0,179.0,7.645,1010.0,1787.0,56.5
64,MacKenzie Entwistle,RW,HAM/GUE,18.674,106.0,43.0,34.0,18.0,77.0,95.0,306.0,13.5,0.4,0.32,0.17,0.715,0.89,2.865,19.525,0.365,11.0,68.0,19.49,10.0,63.0,14.35,22.0,175.0,11.665,490.0,1034.0,46.385
65,Philip Tomasino,RW/C,NIAG,16.634,128.0,39.0,37.0,19.0,76.0,95.0,273.0,11.925,0.295,0.285,0.145,0.585,0.725,2.095,14.895,0.225,12.0,49.0,23.57,11.0,60.0,11.46,16.0,164.0,8.115,322.0,663.0,48.475
66,Damien Giroux,C,SAG,18.036,135.0,49.0,25.0,20.0,74.0,94.0,251.0,19.855,0.365,0.185,0.145,0.55,0.695,1.86,17.145,0.255,19.0,66.0,28.635,13.0,49.0,26.295,17.0,136.0,14.39,816.0,1704.0,47.81
67,Blake Murray,C,SBY,16.697,123.0,51.0,22.0,21.0,73.0,94.0,270.0,19.225,0.41,0.18,0.17,0.595,0.765,2.17,16.685,0.27,10.0,34.0,28.205,15.0,59.0,25.235,26.0,177.0,15.57,619.0,1174.0,52.735
68,Noel Hoefenmayer,D,OTT,19.191,131.0,23.0,43.0,28.0,66.0,94.0,326.0,6.78,0.175,0.325,0.215,0.505,0.715,2.485,10.91,0.165,2.0,4.0,33.335,4.0,20.0,18.685,17.0,302.0,5.22,1.0,2.0,25.0
69,Sam Miletic,LW,NIAG/LDN,20.367,63.0,36.0,32.0,24.0,68.0,92.0,245.0,14.69,0.57,0.51,0.38,1.08,1.46,3.89,32.35,0.51,6.0,35.0,17.14,7.0,31.0,22.58,23.0,179.0,12.85,25.0,51.0,49.02
70,Nicolas Mattinen,D,HAM/FLNT/OSH,20.032,132.0,26.0,28.0,38.0,54.0,92.0,398.0,6.32,0.19,0.205,0.285,0.405,0.69,3.005,10.265,0.155,5.0,13.0,43.18,2.0,13.0,21.665,19.0,372.0,4.975,3.0,11.0,28.335
71,Sean Josling,RW,SAR,18.986,130.0,43.0,31.0,16.0,74.0,90.0,324.0,13.37,0.33,0.24,0.125,0.575,0.7,2.51,19.365,0.3,11.0,53.0,22.36,12.0,57.0,21.48,20.0,214.0,9.08,19.0,65.0,28.095
72,Jake Durham,RW,FLNT,18.942,136.0,43.0,29.0,17.0,72.0,89.0,286.0,13.495,0.315,0.215,0.125,0.53,0.655,2.105,15.925,0.235,12.0,39.0,26.945,9.0,61.0,12.015,22.0,186.0,11.11,128.0,346.0,35.06
73,Jordan Sambrook,D,SSM/ER,19.93,134.0,27.0,31.0,30.0,58.0,88.0,313.0,8.52,0.2,0.23,0.225,0.43,0.655,2.34,9.995,0.145,5.0,12.0,37.5,3.0,13.0,23.61,19.0,288.0,6.635,0.0,0.0,0.0
74,Nick Robertson,C,PBO,16.511,116.0,42.0,29.0,17.0,71.0,88.0,300.0,13.815,0.37,0.255,0.15,0.625,0.775,2.64,13.445,0.235,7.0,24.0,28.32,8.0,45.0,17.26,27.0,231.0,12.03,182.0,421.0,44.46
75,Connor McMichael,C,HAM/LDN,17.166,127.0,44.0,35.0,9.0,79.0,88.0,315.0,12.4,0.335,0.265,0.065,0.605,0.67,2.435,18.215,0.285,18.0,47.0,33.44,9.0,68.0,12.425,17.0,200.0,7.64,460.0,896.0,49.49
76,Shane Bulitka,LW/C,SBY,18.688,135.0,29.0,37.0,21.0,66.0,87.0,196.0,14.67,0.215,0.275,0.155,0.49,0.64,1.455,11.47,0.17,9.0,35.0,24.18,6.0,41.0,14.715,14.0,120.0,11.615,747.0,1394.0,52.85
77,Kyle MacLean,C,OSH,18.882,112.0,28.0,39.0,20.0,67.0,87.0,219.0,13.185,0.245,0.32,0.19,0.565,0.755,1.89,12.67,0.22,7.0,37.0,17.145,8.0,44.0,18.525,13.0,138.0,9.935,511.0,1045.0,48.735
78,Cedric Ralph,C/LW,GUE,19.15,133.0,45.0,29.0,12.0,74.0,86.0,203.0,22.145,0.335,0.22,0.09,0.56,0.65,1.525,14.54,0.215,12.0,32.0,36.47,13.0,55.0,23.61,20.0,116.0,17.32,132.0,222.0,57.51
79,Adam Mascherin,LW,KIT,19.278,67.0,40.0,34.0,12.0,74.0,86.0,254.0,15.75,0.6,0.51,0.18,1.1,1.28,3.79,32.51,0.49,5.0,28.0,17.86,6.0,45.0,13.33,29.0,181.0,16.02,10.0,25.0,40.0
80,Sean Durzi,D,OS/GUE,19.402,75.0,26.0,31.0,29.0,57.0,86.0,230.0,11.245,0.345,0.42,0.38,0.765,1.145,3.07,8.89,0.235,3.0,9.0,39.285,4.0,21.0,17.79,19.0,200.0,9.44,0.0,1.0,0.0
81,Jonathan Yantsis,RW,KIT,18.885,127.0,55.0,20.0,10.0,75.0,85.0,277.0,16.41,0.41,0.155,0.075,0.56,0.635,2.09,18.89,0.285,23.0,80.0,29.285,15.0,60.0,19.71,17.0,137.0,9.13,8.0,23.0,32.54
82,Boris Katchouk,LW,SSM,19.245,58.0,42.0,29.0,14.0,71.0,85.0,195.0,21.54,0.72,0.5,0.24,1.22,1.47,3.36,33.06,0.57,12.0,36.0,33.33,6.0,34.0,17.65,24.0,125.0,19.2,30.0,63.0,47.62
83,Kody Clark,RW,OTT,18.425,113.0,35.0,32.0,18.0,67.0,85.0,272.0,12.935,0.31,0.28,0.16,0.59,0.755,2.41,14.91,0.265,6.0,43.0,13.965,6.0,52.0,11.21,23.0,177.0,13.175,26.0,67.0,38.21
84,Linus Nyman,LW,KGN,18.182,67.0,39.0,26.0,20.0,65.0,85.0,195.0,20.0,0.58,0.39,0.3,0.97,1.27,2.91,28.53,0.43,7.0,28.0,25.0,12.0,39.0,30.77,20.0,128.0,15.62,27.0,53.0,50.94
85,Cliff Pu,C,LDN/KGN,19.286,65.0,29.0,39.0,16.0,68.0,84.0,208.0,13.94,0.45,0.6,0.25,1.05,1.29,3.2,32.74,0.5,7.0,43.0,16.28,11.0,39.0,28.21,11.0,126.0,8.73,583.0,941.0,61.96
86,Jaden Peca,RW,BAR/SSM,18.912,125.0,28.0,35.0,21.0,63.0,84.0,216.0,13.11,0.225,0.28,0.17,0.505,0.67,1.73,12.27,0.195,8.0,40.0,18.925,5.0,34.0,14.645,15.0,142.0,10.565,20.0,82.0,23.94
87,Tyler Tucker,D,BAR,18.042,127.0,17.0,30.0,36.0,47.0,83.0,275.0,5.525,0.13,0.23,0.28,0.355,0.635,2.14,7.265,0.115,0.0,7.0,0.0,1.0,11.0,7.145,16.0,257.0,5.595,0.0,4.0,0.0
88,Joey Keane,D,BAR/LDN,18.706,128.0,20.0,29.0,34.0,49.0,83.0,335.0,6.105,0.155,0.225,0.265,0.385,0.65,2.61,10.405,0.165,1.0,7.0,10.0,1.0,16.0,4.545,18.0,312.0,5.9,0.0,1.0,0.0
89,Taylor Raddysh,RW,SSM/ER,19.573,58.0,33.0,33.0,17.0,66.0,83.0,212.0,15.57,0.57,0.57,0.29,1.14,1.43,3.66,33.47,0.58,8.0,41.0,19.51,6.0,36.0,16.67,19.0,135.0,14.07,69.0,127.0,54.33
90,Alexey Toropchenko,RW,GUE,18.726,128.0,34.0,29.0,19.0,63.0,82.0,409.0,8.31,0.265,0.23,0.145,0.495,0.64,3.2,25.16,0.39,14.0,85.0,16.53,8.0,65.0,12.67,12.0,259.0,4.635,8.0,15.0,51.925
91,Danil Antropov,LW,OSH,17.236,125.0,30.0,33.0,19.0,63.0,82.0,173.0,18.08,0.24,0.26,0.15,0.5,0.65,1.375,11.785,0.185,9.0,36.0,25.0,10.0,32.0,30.91,11.0,105.0,11.66,15.0,32.0,45.835
92,Adam Timleck,RW,PBO,20.051,104.0,36.0,30.0,16.0,66.0,82.0,272.0,13.14,0.34,0.285,0.15,0.635,0.78,2.62,14.33,0.275,5.0,27.0,21.785,11.0,50.0,19.78,20.0,195.0,10.54,8.0,17.0,39.425
93,Alex Formenton,LW,LDN,18.507,79.0,42.0,22.0,18.0,64.0,82.0,307.0,13.23,0.51,0.305,0.235,0.815,1.05,3.96,20.91,0.53,14.0,50.0,29.165,10.0,50.0,16.575,18.0,207.0,8.485,80.0,158.0,51.985
94,Christopher Paquette,C,PBO,19.972,129.0,45.0,26.0,10.0,71.0,81.0,359.0,12.275,0.345,0.2,0.08,0.545,0.62,2.765,17.075,0.26,10.0,34.0,28.82,8.0,52.0,13.44,27.0,273.0,10.0,1328.0,2328.0,56.655
95,Cam Hillis,C,GUE,17.726,93.0,30.0,30.0,21.0,60.0,81.0,173.0,16.88,0.315,0.285,0.22,0.6,0.825,1.905,10.65,0.23,9.0,37.0,24.56,7.0,35.0,19.505,14.0,101.0,13.725,755.0,1450.0,53.09
96,Dmitri Samorukov,D,GUE,18.75,121.0,21.0,24.0,34.0,45.0,79.0,313.0,6.805,0.175,0.2,0.285,0.375,0.655,2.595,8.845,0.145,3.0,10.0,30.0,3.0,15.0,19.645,15.0,288.0,5.375,0.0,3.0,0.0
97,Nicolas Hague,D,MISS,18.779,67.0,35.0,22.0,21.0,57.0,78.0,270.0,12.96,0.52,0.33,0.31,0.85,1.16,4.03,24.69,0.37,5.0,11.0,45.45,3.0,10.0,30.0,27.0,249.0,10.84,4.0,7.0,57.14
98,Adam McMaster,C,NB/OS,18.058,133.0,25.0,33.0,20.0,58.0,78.0,275.0,9.035,0.185,0.245,0.145,0.43,0.58,2.065,12.765,0.19,1.0,25.0,3.57,3.0,45.0,6.5,21.0,205.0,10.11,478.0,1108.0,43.165
99,Kade Landry,D,HAM/BAR,18.871,127.0,10.0,36.0,32.0,46.0,78.0,221.0,4.49,0.08,0.275,0.25,0.355,0.605,1.74,6.055,0.095,0.0,5.0,0.0,0.0,7.0,0.0,10.0,209.0,4.745,0.0,1.0,0.0
